T,wCO2,rho_s,rho_fl,mu_fl,wC_s,wC_fl,wMg_s,wSi_s,wH_s,Dolomite,Antigorite,Talc,Magnesite,Chlorite,Orthopyroxene,Olivine,"q,tc-ds633","cor,tc-ds633","mt,tc-ds633","hem,tc-ds633"
578.262244897959,4,2897.63594107249,1285.81719218955,-394836.129435869,0.0104414119552258,1.35041528192303e-06,0.201721996469678,0.179212755385825,0.0102563817068912,0.0317590016177287,0.730219681644283,0.135405824647923,0.0432317059356546,0.0161527973546373,0,0,0,0,0,0.0432309887997734
578.262244897959,5,2897.63594107249,1285.81719218955,-394836.129435869,0.0104414119552258,1.35041528192303e-06,0.201721996469678,0.179212755385825,0.0102563817068912,0.0317590016177287,0.730219681644283,0.135405824647923,0.0432317059356546,0.0161527973546373,0,0,0,0,0,0.0432309887997734
578.262244897959,6,2923.25848080308,1285.8172993254,-394260.2182603,0.0154875385512661,1.52268819125481e-06,0.199468093822848,0.17721035549499,0.00927531525902062,0.0316320256467193,0.629653064785077,0.197314545621535,0.0784177827422366,0.019856624039497,0,0,0,0,0,0.0431259571649343
578.262244897959,7,2923.25848080308,1285.8172993254,-394260.2182603,0.0154875385512661,1.52268819125481e-06,0.199468093822848,0.17721035549499,0.00927531525902062,0.0316320256467193,0.629653064785077,0.197314545621535,0.0784177827422366,0.019856624039497,0,0,0,0,0,0.0431259571649343
578.262244897959,8,2948.81351103057,1285.81737354119,-393898.202394602,0.0204221883274512,1.64203063795639e-06,0.197263983406661,0.175252191746008,0.00831592210166198,0.03152484892295,0.519992027039187,0.259675529573094,0.113264312462729,0.0325210242452965,0,0,0,0,0,0.0430222577567434
578.262244897959,9,2948.81351103057,1285.81737354119,-393898.202394602,0.0204221883274512,1.64203063795639e-06,0.197263983406661,0.175252191746008,0.00831592210166198,0.03152484892295,0.519992027039187,0.259675529573094,0.113264312462729,0.0325210242452965,0,0,0,0,0,0.0430222577567434
578.262244897959,10,2974.25888677924,1285.81742745186,-393651.265749645,0.0252489996153566,1.72874610601156e-06,0.195108040124125,0.173336820379073,0.00737749487146089,0.0314282914316545,0.404618624756743,0.322224378910056,0.147865263889959,0.0509442007410949,0,0,0,0,0,0.0429192402704923
578.262244897959,11,2974.25888677924,1285.81742745186,-393651.265749645,0.0252489996153566,1.72874610601156e-06,0.195108040124125,0.173336820379073,0.00737749487146089,0.0314282914316545,0.404618624756743,0.322224378910056,0.147865263889959,0.0509442007410949,0,0,0,0,0,0.0429192402704923
578.262244897959,12,2999.5773518777,1285.81746824858,-393472.618179991,0.0299714606298946,1.79431652716913e-06,0.192998705929343,0.171462857203554,0.00645935539070055,0.0313380307539451,0.285657880910357,0.384796501293785,0.1822601544045,0.0731307955048842,0,0,0,0,0,0.0428166371325285
578.262244897959,13,2999.5773518777,1285.81746824858,-393472.618179991,0.0299714606298946,1.79431652716913e-06,0.192998705929343,0.171462857203554,0.00645935539070055,0.0313380307539451,0.285657880910357,0.384796501293785,0.1822601544045,0.0731307955048842,0,0,0,0,0,0.0428166371325285
578.262244897959,14,3024.76980591175,1285.81749979532,-393338.834057928,0.0345929145340147,1.84504483021106e-06,0.190934487565326,0.169628975588223,0.00556085368262405,0.031251903794521,0.164092397491555,0.447316002236565,0.216468268166883,0.0981569800928196,0,0,0,0,0,0.0427144482176567
578.262244897959,15,3024.76980591175,1285.81749979532,-393338.834057928,0.0345929145340147,1.84504483021106e-06,0.190934487565326,0.169628975588223,0.00556085368262405,0.031251903794521,0.164092397491555,0.447316002236565,0.216468268166883,0.0981569800928196,0,0,0,0,0,0.0427144482176567
578.262244897959,16,3024.76980591175,1285.81749979532,-393338.834057928,0.0345929145340147,1.84504483021106e-06,0.190934487565326,0.169628975588223,0.00556085368262405,0.031251903794521,0.164092397491555,0.447316002236565,0.216468268166883,0.0981569800928196,0,0,0,0,0,0.0427144482176567
578.262244897959,17,3058.00903567766,1285.82313565251,-384803.124284137,0.0413056915530871,1.0907965347291e-05,0.187786384664282,0.16683215518684,0.00432804493711076,0.0310627452114317,0,0.52191285202043,0.266838817773485,0.13235590408107,0,0,0.00535785261792285,0,0,0.0424718282956605
578.262244897959,18,3056.23003304457,1285.82222889429,-385492.697019122,0.0434027714725119,9.44984746471467e-06,0.186350444596948,0.16555644514758,0.0041612945034965,0.0308045115609171,0,0.490643791520656,0.281753949746461,0.131470960983537,0,0,0.0232042449803616,0,0,0.042122541208068
578.262244897959,19,3056.23003304457,1285.82222889429,-385492.697019122,0.0434027714725119,9.44984746471467e-06,0.186350444596948,0.16555644514758,0.0041612945034965,0.0308045115609171,0,0.490643791520656,0.281753949746461,0.131470960983537,0,0,0.0232042449803616,0,0,0.042122541208068
578.262244897959,20,3052.84585334526,1285.82227675862,-385453.710082884,0.0475008233838546,9.52683405907582e-06,0.183547894612524,0.163066618982834,0.00383373590655332,0.030303377996593,0,0.430048798004657,0.310843004612731,0.129466567435655,0,0,0.057895138486773,0,0,0.0414431134635909
578.262244897959,21,3052.84585334526,1285.82227675862,-385453.710082884,0.0475008233838546,9.52683405907582e-06,0.183547894612524,0.163066618982834,0.00383373590655332,0.030303377996593,0,0.430048798004657,0.310843004612731,0.129466567435655,0,0,0.057895138486773,0,0,0.0414431134635909
578.262244897959,22,3049.56969700598,1285.8223177963,-385420.508909332,0.0514774307543713,9.59287316520113e-06,0.180828331165735,0.160650519265027,0.00351591635739961,0.0298187561077633,0,0.37137561737819,0.339001134302532,0.127532252382025,0,0,0.0914869897844654,0,0,0.0407852500450252
578.262244897959,23,3049.56969700598,1285.8223177963,-385420.508909332,0.0514774307543713,9.59287316520113e-06,0.180828331165735,0.160650519265027,0.00351591635739961,0.0298187561077633,0,0.37137561737819,0.339001134302532,0.127532252382025,0,0,0.0914869897844654,0,0,0.0407852500450252
578.262244897959,24,3046.39639641233,1285.82235324424,-385392.09816018,0.0553379106998733,9.6497626003075e-06,0.178188131874191,0.158304927816965,0.00320740417105804,0.0293497473953548,0,0.314534334573829,0.36627341257777,0.125663639777781,0,0,0.124030924501441,0,0,0.0401479411738236
578.262244897959,25,3046.39639641233,1285.82235324424,-385392.09816018,0.0553379106998733,9.6497626003075e-06,0.178188131874191,0.158304927816965,0.00320740417105804,0.0293497473953548,0,0.314534334573829,0.36627341257777,0.125663639777781,0,0,0.124030924501441,0,0,0.0401479411738236
578.262244897959,26,3043.32110870725,1285.82238402741,-385367.447573611,0.0590872748052451,9.69938005571462e-06,0.175623880875412,0.156026809936742,0.00290779325397973,0.0288955430196953,0,0.259440656151881,0.392701782943691,0.123856799630107,0,0,0.15557497930243,0,0,0.0395302389521966
578.262244897959,27,3043.32110870725,1285.82238402741,-385367.447573611,0.0590872748052451,9.69938005571462e-06,0.175623880875412,0.156026809936742,0.00290779325397973,0.0288955430196953,0,0.259440656151881,0.392701782943691,0.123856799630107,0,0,0.15557497930243,0,0,0.0395302389521966
578.262244897959,28,3040.33930128244,1285.82241207339,-385345.166006034,0.0627302498045812,9.7444625995359e-06,0.173132353860589,0.153813301101517,0.0026167018485967,0.0284554044194447,0,0.206015302173341,0.418325387623816,0.122108288778206,0,0,0.18616436428532,0,0,0.0389312527198726
578.262244897959,29,3040.33930128244,1285.82241207339,-385345.166006034,0.0627302498045812,9.7444625995359e-06,0.173132353860589,0.153813301101517,0.0026167018485967,0.0284554044194447,0,0.206015302173341,0.418325387623816,0.122108288778206,0,0,0.18616436428532,0,0,0.0389312527198726
578.262244897959,30,3037.44678279212,1285.82243728696,-385325.235994936,0.0662713004080827,9.78496642489619e-06,0.170710505538071,0.151661695829902,0.00233376922501799,0.0280286534353358,0,0.154183847847776,0.443180876763526,0.120414874084991,0,0,0.215841602229279,0,0,0.0383501456390916
578.262244897959,31,3037.44678279212,1285.82243728696,-385325.235994936,0.0662713004080827,9.78496642489619e-06,0.170710505538071,0.151661695829902,0.00233376922501799,0.0280286534353358,0,0.154183847847776,0.443180876763526,0.120414874084991,0,0,0.215841602229279,0,0,0.0383501456390916
578.262244897959,32,3034.63953801943,1285.8224588898,-385308.204683843,0.0697146452040162,9.81970001863496e-06,0.168355455473592,0.149569435102201,0.00205865599538815,0.0276146572918431,0,0.103876001182804,0.467302629945974,0.118773765820044,0,0,0.244646817238006,0,0,0.0377861285213286
578.262244897959,33,3034.63953801943,1285.8224588898,-385308.204683843,0.0697146452040162,9.81970001863496e-06,0.168355455473592,0.149569435102201,0.00205865599538815,0.0276146572918431,0,0.103876001182804,0.467302629945974,0.118773765820044,0,0,0.244646817238006,0,0,0.0377861285213286
578.262244897959,34,3031.91384602613,1285.82247906676,-385292.386985427,0.0730642708261262,9.85207838594934e-06,0.16606448200075,0.147534100950403,0.00179104124435283,0.0272128355612009,0,0.0550256939095009,0.490722909138392,0.117182326043739,0,0,0.272617776157362,0,0,0.0372384591898047
578.262244897959,35,3031.91384602613,1285.82247906676,-385292.386985427,0.0730642708261262,9.85207838594934e-06,0.16606448200075,0.147534100950403,0.00179104124435283,0.0272128355612009,0,0.0550256939095009,0.490722909138392,0.117182326043739,0,0,0.272617776157362,0,0,0.0372384591898047
578.262244897959,36,3031.91384602613,1285.82247906676,-385292.386985427,0.0730642708261262,9.85207838594934e-06,0.16606448200075,0.147534100950403,0.00179104124435283,0.0272128355612009,0,0.0550256939095009,0.490722909138392,0.117182326043739,0,0,0.272617776157362,0,0,0.0372384591898047
578.262244897959,37,3032.63976992086,1285.83275206432,-380560.892635405,0.0779669271238559,2.6370892870781e-05,0.162864276796512,0.144690992105117,0.00132552273977154,0.026693181802652,0,0,0.525731238498115,0.102518445291621,0,0,0.308527548213203,0,0,0.0365295861944091
578.262244897959,38,3038.26125609361,1285.83312851869,-380451.842035822,0.0796271389615146,2.69761917432393e-05,0.161955060151087,0.143883230814227,0.001083667785584,0.0265931304113985,0,0,0.538539669675063,0.0834155804163188,0,0,0.31505863028444,0,0,0.0363929892127796
578.262244897959,39,3043.83803383722,1285.8335004723,-380346.464287806,0.0812689191825078,2.7574295924097e-05,0.161055937598653,0.143084437262352,0.000844497897062867,0.0264938312833273,0,0,0.551253555178336,0.0644544772307395,0,0,0.321540760229738,0,0,0.0362573760778591
578.262244897959,40,3053.27472540013,1285.84017690404,-378766.596574765,0.0829424208843673,3.8308979002527e-05,0.160277901852727,0.142393218990392,0.000533880697865877,0.0264475314720078,0,0,0.564941449815742,0.0407004687183715,0,0,0.327352676681291,0.00436378658278105,0,0.0361940867298066
578.262244897959,41,3064.36613360102,1285.84017995212,-378765.988339666,0.0846295545135794,3.83138362834544e-05,0.159548250518826,0.141744986133749,0.000194322092198,0.0264225514915786,0,0,0.579094279219281,0.014867870086441,0,0,0.332929219335092,0.0105258825310718,0,0.0361601973365361
578.262244897959,42,3070.75061324032,1286.55826786086,-362336.444687218,0.0855950126831828,0.00118930116820253,0.159130731039646,0.141374055756296,0,0.0264079887375603,0,0,0.587239720329435,0,0,0,0.336138576309989,0.0140730032585476,0,0.0361407113644685
578.262244897959,43,3070.75061324032,1286.55826786086,-362336.444687218,0.0855950126831828,0.00118930116820253,0.159130731039646,0.141374055756296,0,0.0264079887375603,0,0,0.587239720329435,0,0,0,0.336138576309989,0.0140730032585476,0,0.0361407113644685
578.262244897959,44,3070.75061331258,1289.92601949984,-354572.196429123,0.0855950126831824,0.00649461777486743,0.159130731039646,0.141374055756296,0,0.0264079887391535,0,0,0.587239720318747,0,0,0,0.3361385763179,0.0140730032588788,0,0.0361407113653209
578.262244897959,45,3070.75061331258,1289.92601949984,-354572.196429123,0.0855950126831824,0.00649461777486743,0.159130731039646,0.141374055756296,0,0.0264079887391535,0,0,0.587239720318747,0,0,0,0.3361385763179,0.0140730032588788,0,0.0361407113653209
578.262244897959,46,3070.75061290679,1293.25624317936,-352164.184464358,0.0855950126831828,0.0115967388717309,0.159130731039646,0.141374055756296,0,0.0264079894314009,0,0,0.587239719677559,0,0,0,0.336138576273479,0.014073003257019,0,0.0361407113605427
578.262244897959,47,3070.75061290679,1293.25624317936,-352164.184464358,0.0855950126831828,0.0115967388717309,0.159130731039646,0.141374055756296,0,0.0264079894314009,0,0,0.587239719677559,0,0,0,0.336138576273479,0.014073003257019,0,0.0361407113605427
578.262244897959,48,3070.7506133096,1296.5482921305,-350828.812527796,0.0855950126831828,0.0165071187964564,0.159130731039646,0.141374055756296,0,0.0264079887400995,0,0,0.587239720318179,0,0,0,0.336138576317572,0.0140730032588651,0,0.0361407113652839
578.262244897959,49,3070.7506133096,1296.5482921305,-350828.812527796,0.0855950126831828,0.0165071187964564,0.159130731039646,0.141374055756296,0,0.0264079887400995,0,0,0.587239720318179,0,0,0,0.336138576317572,0.0140730032588651,0,0.0361407113652839
578.262244897959,50,3070.75061269831,1299.80168205727,-349963.502531444,0.0855950126831827,0.0212363668418249,0.159130731039646,0.141374055756296,0,0.0264079899630714,0,0,0.587239719172116,0,0,0,0.336138576250659,0.0140730032560636,0,0.0361407113580901
578.262244897959,51,3070.75061269831,1299.80168205727,-349963.502531444,0.0855950126831827,0.0212363668418249,0.159130731039646,0.141374055756296,0,0.0264079899630714,0,0,0.587239719172116,0,0,0,0.336138576250659,0.0140730032560636,0,0.0361407113580901
578.262244897959,52,3070.7506134536,1303.01607006598,-349359.267830523,0.0855950126831824,0.0257943237735461,0.159130731039646,0.141374055756296,0,0.0264079884984128,0,0,0.587239720541746,0,0,0,0.336138576333336,0.014073003259525,0,0.0361407113669804
578.262244897959,53,3070.7506134536,1303.01607006598,-349359.267830523,0.0855950126831824,0.0257943237735461,0.159130731039646,0.141374055756296,0,0.0264079884984128,0,0,0.587239720541746,0,0,0,0.336138576333336,0.014073003259525,0,0.0361407113669804
578.262244897959,54,3070.75061317195,1306.19123631229,-348918.859613679,0.0855950126831827,0.0301901301816422,0.159130731039646,0.141374055756296,0,0.0264079888817557,0,0,0.587239720193841,0,0,0,0.336138576302505,0.0140730032582342,0,0.0361407113636641
578.262244897959,55,3070.75061317195,1306.19123631229,-348918.859613679,0.0855950126831827,0.0301901301816422,0.159130731039646,0.141374055756296,0,0.0264079888817557,0,0,0.587239720193841,0,0,0,0.336138576302505,0.0140730032582342,0,0.0361407113636641
578.262244897959,56,3070.75061293857,1309.3270679803,-348589.244583238,0.0855950126831827,0.0344322876644698,0.159130731039646,0.141374055756296,0,0.0264079894948348,0,0,0.587239719610124,0,0,0,0.336138576276958,0.0140730032571647,0,0.0361407113609176
578.262244897959,57,3070.75061293857,1309.3270679803,-348589.244583238,0.0855950126831827,0.0344322876644698,0.159130731039646,0.141374055756296,0,0.0264079894948348,0,0,0.587239719610124,0,0,0,0.336138576276958,0.0140730032571647,0,0.0361407113609176
578.262244897959,58,3070.75061320841,1312.42354544939,-348338.43133333,0.0855950126831827,0.0385287137071457,0.159130731039646,0.141374055756296,0,0.0264079888947013,0,0,0.587239720176308,0,0,0,0.336138576306496,0.0140730032584013,0,0.0361407113640932
578.262244897959,59,3070.75061320841,1312.42354544939,-348338.43133333,0.0855950126831827,0.0385287137071457,0.159130731039646,0.141374055756296,0,0.0264079888947013,0,0,0.587239720176308,0,0,0,0.336138576306496,0.0140730032584013,0,0.0361407113640932
578.262244897959,60,3070.75061289213,1315.48072994387,-348145.716737916,0.0855950126831826,0.0424867909997452,0.159130731039646,0.141374055756296,0,0.0264079895585676,0,0,0.587239719552234,0,0,0,0.336138576271875,0.0140730032569518,0,0.0361407113603715
578.262244897959,61,3070.75061289213,1315.48072994387,-348145.716737916,0.0855950126831826,0.0424867909997452,0.159130731039646,0.141374055756296,0,0.0264079895585676,0,0,0.587239719552234,0,0,0,0.336138576271875,0.0140730032569518,0,0.0361407113603715
578.262244897959,62,3070.75061289213,1318.49875275954,-347997.003875808,0.0855950126831834,0.0463134118415977,0.159130731039646,0.141374055756296,0,0.0264079895585675,0,0,0.58723971955224,0,0,0,0.336138576271873,0.0140730032569518,0,0.0361407113603673
578.262244897959,63,3070.75061289213,1318.49875275954,-347997.003875808,0.0855950126831834,0.0463134118415977,0.159130731039646,0.141374055756296,0,0.0264079895585675,0,0,0.58723971955224,0,0,0,0.336138576271873,0.0140730032569518,0,0.0361407113603673
578.262244897959,64,3070.75061289213,1321.47780591671,-347882.293227383,0.0855950126831829,0.0500150181935681,0.159130731039646,0.141374055756296,0,0.0264079895585675,0,0,0.587239719552236,0,0,0,0.336138576271874,0.0140730032569518,0,0.0361407113603701
578.262244897959,65,3070.75061289213,1321.47780591671,-347882.293227383,0.0855950126831829,0.0500150181935681,0.159130731039646,0.141374055756296,0,0.0264079895585675,0,0,0.587239719552236,0,0,0,0.336138576271874,0.0140730032569518,0,0.0361407113603701
578.262244897959,66,3070.75061282584,1324.41813387839,-347794.290399093,0.085595012683183,0.0535976378679294,0.159130731039646,0.141374055756296,0,0.0264079895550823,0,0,0.587239719564064,0,0,0,0.336138576264617,0.014073003256648,0,0.0361407113595889
578.262244897959,67,3070.75061282584,1324.41813387839,-347794.290399093,0.085595012683183,0.0535976378679294,0.159130731039646,0.141374055756296,0,0.0264079895550823,0,0,0.587239719564064,0,0,0,0.336138576264617,0.014073003256648,0,0.0361407113595889
578.262244897959,68,3070.75061314237,1327.32002626675,-347727.542685822,0.0855950126831832,0.0570669172835273,0.159130731039646,0.141374055756296,0,0.0264079890136525,0,0,0.587239720065669,0,0,0,0.336138576299267,0.0140730032580987,0,0.0361407113633134
578.262244897959,69,3070.75061314237,1327.32002626675,-347727.542685822,0.0855950126831832,0.0570669172835273,0.159130731039646,0.141374055756296,0,0.0264079890136525,0,0,0.587239720065669,0,0,0,0.336138576299267,0.0140730032580987,0,0.0361407113633134
578.262244897959,70,3070.75061290108,1330.18381146884,-347677.858849396,0.0855950126831831,0.0604281511606029,0.159130731039646,0.141374055756296,0,0.0264079895557294,0,0,0.58723971955395,0,0,0,0.336138576272854,0.0140730032569928,0,0.0361407113604741
